import_file_id,import_id,store_id,filename,label,customer_groups,is_visible,include_in_order,product_ids,category_ids,product_skus,link
,,0,339654221_datablad,339654221_datablad,,1,,,,339654221,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2021-07/339654221_datablad.pdf
,,0,398899951_sanitabs_produktblad,398899951_sanitabs_produktblad,,1,,,,398899951,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2021-12/398899951_sanitabs_produktblad.pdf
,,0,5-sasrumfler816whb-rf290910,5-sasrumfler816whb-rf290910,,1,,,,046550200,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/datasheets/5-sasrumfler816whb-rf290910.pdf
,,0,361529002_datablad,361529002_datablad,,1,,,,361529002,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2019-08/361529002_datablad.pdf
,,0,sondex,sondex,,1,,,,376331090,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/datasheets/sondex.pdf
,,0,manual_termixone_376930120,manual_termixone_376930120,,1,,,,376930130,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2020-10/manual_termixone_376930120.pdf
,,0,376932120_manual,376932120_manual,,1,,,,376932120,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2020-10/376932120_manual.pdf
,,0,termix_novi_prodark_hq,termix_novi_prodark_hq,,1,,,,376932129,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/datasheets/termix_novi_prodark_hq.pdf
,,0,376932120_va_godkendelse,376932120_va_godkendelse,,1,,,,376932130,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2020-10/376932120_va_godkendelse.pdf
,,0,datablad_termixone_376930120,datablad_termixone_376930120,,1,,,,376930120,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2020-10/datablad_termixone_376930120.pdf
,,0,titti_-_irena_manual_dansk,titti_-_irena_manual_dansk,,1,,,,"305500100, 305500170",https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2018-09/titti_-_irena_manual_dansk.pdf
,,0,2-icpdp10h101,2-icpdp10h101,,1,,,,475131034,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/datasheets/2-icpdp10h101.pdf
,,0,2-solvarmemanual0510,2-solvarmemanual0510,,1,,,,"379997525, 9SOL36-200, 9SOL60-500, 379997520, 379997523",https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/datasheets/2-solvarmemanual0510.pdf
,,0,s13103114080,s13103114080,,1,,,,484064012,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/datasheets/s13103114080.pdf
,,0,product_ulefos-fritids-armatur-o32-for-o400-brond,product_ulefos-fritids-armatur-o32-for-o400-brond,,1,,,,145880032,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/datasheets/product_ulefos-fritids-armatur-o32-for-o400-brond.pdf
,,0,manual,manual,,1,,,,80000019030,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/datasheets/manual.pdf
,,0,varmepumpeskjuler_manual_a-346761150,varmepumpeskjuler_manual_a-346761150,,1,,,,346761150,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2020-11/varmepumpeskjuler_manual_a-346761150.pdf
,,0,datablad_320100650,datablad_320100650,,1,,,,320100650,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2020-11/datablad_320100650.pdf
,,0,wavin_parallelshunt,wavin_parallelshunt,,1,,,,466221156,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/datasheets/wavin_parallelshunt.pdf
,,0,305500400_datablad,305500400_datablad,,1,,,,305500400,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2018-10/305500400_datablad.pdf
,,0,wolf_montagevejledning,wolf_montagevejledning,,1,,,,"354490092, 355328251",https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2019-01/wolf_montagevejledning.pdf
,,0,11-wolfmontage,11-wolfmontage,,1,,,,355329211,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/datasheets/11-wolfmontage.pdf
,,0,12-wolfmontage,12-wolfmontage,,1,,,,355329611,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/datasheets/12-wolfmontage.pdf
,,0,346150210_manual,346150210_manual,,1,,,,"346150210, 346150314",https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2018-04/346150210_manual.pdf
,,0,copmax_wtgr_80-40_akkumuleringstank,copmax_wtgr_80-40_akkumuleringstank,,1,,,,307012480,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2018-10/copmax_wtgr_80-40_akkumuleringstank.pdf
,,0,metro_elvandvarmere_15-30_datablad,metro_elvandvarmere_15-30_datablad,,1,,,,345121100,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2018-05/metro_elvandvarmere_15-30_datablad.pdf
,,0,pannex-duo-combi-160-liter-teg.-(1)-(1),pannex-duo-combi-160-liter-teg.-(1)-(1),,1,,,,371311260,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/datasheets/pannex-duo-combi-160-liter-teg.-(1)-(1).pdf
,,0,307004050_datablad,307004050_datablad,,1,,,,"307005105, 307004050",https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2018-05/307004050_datablad.pdf
,,0,307012040_maltegning,307012040_maltegning,,1,,,,307012040,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2018-06/307012040_maltegning.pdf
,,0,305500700_manual,305500700_manual,,1,,,,"305500700, 305500750, 305500760, 305500770, 305500790, 305500800, 305500820, 305500830, 305500840",https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2018-08/305500700_manual.pdf
,,0,305500710_manual,305500710_manual,,1,,,,305500710,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2018-08/305500710_manual.pdf
,,0,375322001_datablad,375322001_datablad,,1,,,,375322001,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2018-09/375322001_datablad.pdf
,,0,346150320_manual,346150320_manual,,1,,,,346151500,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2018-08/346150320_manual.pdf
,,0,306011000,306011000,,1,,,,306011000,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2018-08/306011000.pdf
,,0,14-solvarme-datablad-web,14-solvarme-datablad-web,,1,,,,9SOL120-500,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/datasheets/14-solvarme-datablad-web.pdf
,,0,15-solvarme-datablad-web,15-solvarme-datablad-web,,1,,,,9SOL18-140,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/datasheets/15-solvarme-datablad-web.pdf
,,0,10-solvarme-datablad-web,10-solvarme-datablad-web,,1,,,,9SOL18-200,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/datasheets/10-solvarme-datablad-web.pdf
,,0,12-solvarme-datablad-web,12-solvarme-datablad-web,,1,,,,9SOL30-300,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/datasheets/12-solvarme-datablad-web.pdf
,,0,solvarme-datablad-web,solvarme-datablad-web,,1,,,,379997510,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/datasheets/solvarme-datablad-web.pdf
,,0,379997514_manual,379997514_manual,,1,,,,379997514,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2018-04/379997514_manual.pdf
,,0,346767005_energimaerke,346767005_energimaerke,,1,,,,346767005,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2020-07/346767005_energimaerke.pdf
,,0,346767005_datablad_bosch_compress,346767005_datablad_bosch_compress,,1,,,,346767006,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2020-07/346767005_datablad_bosch_compress.pdf
,,0,346770100_energimaerke_cu-cz25tke,346770100_energimaerke_cu-cz25tke,,1,,,,346770100,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2020-07/346770100_energimaerke_cu-cz25tke.pdf
,,0,346770110_datablad_panasonic_etherea_varmepumpe,346770110_datablad_panasonic_etherea_varmepumpe,,1,,,,346770110,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2020-07/346770110_datablad_panasonic_etherea_varmepumpe.pdf
,,0,346770100_datablad_panasonic_etherea_varmepumpe,346770100_datablad_panasonic_etherea_varmepumpe,,1,,,,346770130,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2020-07/346770100_datablad_panasonic_etherea_varmepumpe.pdf
,,0,346765275_-_installation-betjenings_vejledning,346765275_-_installation-betjenings_vejledning,,1,,,,346765275,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2018-10/346765275_-_installation-betjenings_vejledning.pdf
,,0,teknisk_data_luft_luft_varmepumper_copmax_vers_2_1,teknisk_data_luft_luft_varmepumper_copmax_vers_2_1,,1,,,,"346760050, 346760060",https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2020-08/teknisk_data_luft_luft_varmepumper_copmax_vers_2_1.pdf
,,0,energimaerke_ge_energy_2_359105110,energimaerke_ge_energy_2_359105110,,1,,,,"359105110, 359105100",https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2020-07/energimaerke_ge_energy_2_359105110.pdf
,,0,358881160_datablad,358881160_datablad,,1,,,,358881160,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2018-12/358881160_datablad.pdf
,,0,303010100_datablad,303010100_datablad,,1,,,,303010100,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2018-12/303010100_datablad.pdf
,,0,305500200_provningsattest,305500200_provningsattest,,1,,,,305500202,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2019-01/305500200_provningsattest.pdf
,,0,305500200_manual,305500200_manual,,1,,,,"305500204, 9PIRINAHVIDWIFI, 9PIRINASORTWIFI, 305500270",https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2019-01/305500200_manual.pdf
,,0,metromini+4mx_08046,metromini+4mx_08046,,1,,,,345141331,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/datasheets/metromini+4mx_08046.pdf
,,0,metromini+11_08041,metromini+11_08041,,1,,,,345141410,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/datasheets/metromini+11_08041.pdf
,,0,metromini+18_08043,metromini+18_08043,,1,,,,345141480,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/datasheets/metromini+18_08043.pdf
,,0,345145335_datablad,345145335_datablad,,1,,,,345145335,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2018-04/345145335_datablad.pdf
,,0,qme_quattro_plus_datablad,qme_quattro_plus_datablad,,1,,,,345145410,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2018-04/qme_quattro_plus_datablad.pdf
,,0,manual-aqua-rapid,manual-aqua-rapid,,1,,,,345145410,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2018-05/manual-aqua-rapid.pdf
,,0,manual-aqua-rapid,manual-aqua-rapid,,1,,,,345145418,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/datasheets/manual-aqua-rapid.pdf
,,0,305500000_datablad_karen,305500000_datablad_karen,,1,,,,305500000,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2020-08/305500000_datablad_karen.pdf
,,0,305500000_karen_provningsattest,305500000_karen_provningsattest,,1,,,,"305500005, 9PKARENSORTWIFI, 9PKARENALUWIFI, 9PKARENHVIDWIFI",https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2019-02/305500000_karen_provningsattest.pdf
,,0,320100225,320100225,,1,,,,"320100225, 320100230",https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2018-06/320100225.pdf
,,0,variant_datablad,variant_datablad,,1,,,,"320100235, 320100240",https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2018-04/variant_datablad.pdf
,,0,collom_datablad,collom_datablad,,1,,,,"320100245, 320100250, 320100255",https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2018-04/collom_datablad.pdf
,,0,duka_one_energimaerkning,duka_one_energimaerkning,,1,,,,358881161,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2019-03/duka_one_energimaerkning.pdf
,,0,358878166_datablad,358878166_datablad,,1,,,,358878166,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2019-04/358878166_datablad.pdf
,,0,duka_oversigt_358878176,duka_oversigt_358878176,,1,,,,358878176,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2019-05/duka_oversigt_358878176.pdf
,,0,353800707_datablad,353800707_datablad,,1,,,,353800707,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2019-05/353800707_datablad.pdf
,,0,duka_one_energimaerkning,duka_one_energimaerkning,,1,,,,358877166,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2019-05/duka_one_energimaerkning.pdf
,,0,305501000_rolli_e_maltegning,305501000_rolli_e_maltegning,,1,,,,"305501000, 305501005",https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2019-05/305501000_rolli_e_maltegning.pdf
,,0,wavin_kvikvalgsliste,wavin_kvikvalgsliste,,1,,,,"466221164, 046329108",https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2019-05/wavin_kvikvalgsliste.pdf
,,0,monteringsvejledning_drikkeautomat,monteringsvejledning_drikkeautomat,,1,,,,"694891340, 694891390",https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2019-07/monteringsvejledning_drikkeautomat.pdf
,,0,694891340_datablad,694891340_datablad,,1,,,,"694891360, 694891380",https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2019-07/694891340_datablad.pdf
,,0,694891120_datablad,694891120_datablad,,1,,,,694891120,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2019-07/694891120_datablad.pdf
,,0,391210100_datablad_divertron,391210100_datablad_divertron,,1,,,,391210100,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2019-07/391210100_datablad_divertron.pdf
,,0,358944455_datablad_nilan_comfort_450,358944455_datablad_nilan_comfort_450,,1,,,,358944455,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2020-07/358944455_datablad_nilan_comfort_450.pdf
,,0,305650120_duna_provningsattest,305650120_duna_provningsattest,,1,,,,305650120,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2019-08/305650120_duna_provningsattest.pdf
,,0,305650130_datablad_aria30,305650130_datablad_aria30,,1,,,,305650130,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2020-08/305650130_datablad_aria30.pdf
,,0,305650150_datablad_aria50,305650150_datablad_aria50,,1,,,,305650150,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2020-08/305650150_datablad_aria50.pdf
,,0,datablad_nilan_300ct_358944366,datablad_nilan_300ct_358944366,,1,,,,358944366,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2020-07/datablad_nilan_300ct_358944366.pdf
,,0,grundfos_alpha_indreguleringsskema,grundfos_alpha_indreguleringsskema,,1,,,,"380463040, 380463060, 380463080, 380463140, 380463160, 380463180, 380463240, 380463260, 380463280, 380473060, 380473080, 380473140, 380473160, 380473180, 380473240, 380473241, 380473260, 380473261, 380473280, 380473340, 380473360, 380473380, 380474040, 380474060, 380474080, 380474140, 380474160, 380474180, 380474260, 380474280, 380474340, 380474360, 380474380",https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2018-10/grundfos_alpha_indreguleringsskema.pdf
,,0,grundfos_alpha2_2018_brochure,grundfos_alpha2_2018_brochure,,1,,,,380473040,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2018-10/grundfos_alpha2_2018_brochure.pdf
,,0,h2o_softerner_brugsanvisning_17_10_2019,h2o_softerner_brugsanvisning_17_10_2019,,1,,,,398841010,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2019-10/h2o_softerner_brugsanvisning_17_10_2019.pdf
,,0,datablad_342173314,datablad_342173314,,1,,,,342173314,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2019-10/datablad_342173314.pdf
,,0,datablad_nilan_comfort_302_top_358945602,datablad_nilan_comfort_302_top_358945602,,1,,,,"358945520, 358945602",https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2020-07/datablad_nilan_comfort_302_top_358945602.pdf
,,0,combi_302_polar_top_brugervejledning,combi_302_polar_top_brugervejledning,,1,,,,358945600,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2019-10/combi_302_polar_top_brugervejledning.pdf
,,0,358948330_diagram,358948330_diagram,,1,,,,358948330,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2019-10/358948330_diagram.pdf
,,0,copmax_gs15_manual_346019215,copmax_gs15_manual_346019215,,1,,,,346019215,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2019-03/copmax_gs15_manual_346019215.pdf
,,0,bg_grundmursplade_datablad,bg_grundmursplade_datablad,,1,,,,491240100,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2019-10/bg_grundmursplade_datablad.pdf
,,0,bg-grundmursplade-gulv_dk,bg-grundmursplade-gulv_dk,,1,,,,491240150,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2019-10/bg-grundmursplade-gulv_dk.pdf
,,0,montage_wolf_varmeventilator,montage_wolf_varmeventilator,,1,,,,354490040,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2019-10/montage_wolf_varmeventilator.pdf
,,0,energimaerke_multi180,energimaerke_multi180,,1,,,,307012180,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2019-10/energimaerke_multi180.pdf
,,0,305500005_datablad_karen,305500005_datablad_karen,,1,,,,305500010,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2020-08/305500005_datablad_karen.pdf
,,0,345119830_ondeo_datablad,345119830_ondeo_datablad,,1,,,,"345119810, 345119820",https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2021-01/345119830_ondeo_datablad.pdf
,,0,metrosavermb00505,metrosavermb00505,,1,,,,346640306,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2018-05/metrosavermb00505.pdf
,,0,metrosavermb00505,metrosavermb00505,,1,,,,346640308,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2018-05/metrosavermb00505_0.pdf
,,0,metrosavermb00505,metrosavermb00505,,1,,,,346640310,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2018-05/metrosavermb00505_1.pdf
,,0,metroair+f8+og+f12+losblad_00501-(1),metroair+f8+og+f12+losblad_00501-(1),,1,,,,346642108,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/datasheets/metroair+f8+og+f12+losblad_00501-(1).pdf
,,0,346642112_datablad,346642112_datablad,,1,,,,346642112,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2018-04/346642112_datablad.pdf
,,0,musa_datablad,musa_datablad,,1,,,,305500500,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2019-11/musa_datablad.pdf
,,0,musa_manual,musa_manual,,1,,,,305500505,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2019-11/musa_manual.pdf
,,0,nilan_comfort_200ct_datablad_358944216,nilan_comfort_200ct_datablad_358944216,,1,,,,358944216,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2019-12/nilan_comfort_200ct_datablad_358944216.pdf
,,0,datablad_biomax,datablad_biomax,,1,,,,"303004012, 303004212, 303004217, 303004017",https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2020-09/datablad_biomax.pdf
,,0,305500700_piro_provnings_attest,305500700_piro_provnings_attest,,1,,,,"9PPIROHVIDWIFI, 9PPIROMØRKWIFI",https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2018-10/305500700_piro_provnings_attest.pdf
,,0,305501000_rolli_e_provningsattest,305501000_rolli_e_provningsattest,,1,,,,"9PROLLIEHVIDWIFI, 9PROLLIESORTWIFI",https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2019-07/305501000_rolli_e_provningsattest.pdf
,,0,305650120_energimaerke,305650120_energimaerke,,1,,,,9PDUNAWIFI,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2019-08/305650120_energimaerke.pdf
,,0,atlantic_el_datablad,atlantic_el_datablad,,1,,,,"371512010, 371512030",https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2018-04/atlantic_el_datablad.pdf
,,0,opro_sall-slim,opro_sall-slim,,1,,,,"371512011, 371512015, 371512016, 371512050",https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/datasheets/opro_sall-slim.pdf
,,0,jd_550-g_datablad,jd_550-g_datablad,,1,,,,391210070,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2020-03/jd_550-g_datablad.pdf
,,0,225600510_regnvandstank_2100l,225600510_regnvandstank_2100l,,1,,,,"225600700, 225600510",https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2020-03/225600510_regnvandstank_2100l.pdf
,,0,225600520_maltegning,225600520_maltegning,,1,,,,"225600710, 225600520",https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2020-03/225600520_maltegning.pdf
,,0,brug-af-regnvand,brug-af-regnvand,,1,,,,225600715,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/datasheets/brug-af-regnvand.pdf
,,0,as07v_manual,as07v_manual,,1,,,,"346151515, 346151520",https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2018-04/as07v_manual_1.pdf
,,0,copmax_jordvarmepumpe_datablad_346019215,copmax_jordvarmepumpe_datablad_346019215,,1,,,,346019455,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2019-03/copmax_jordvarmepumpe_datablad_346019215.pdf
,,0,371992030_manual_metro_20030,371992030_manual_metro_20030,,1,,,,371992030,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2020-08/371992030_manual_metro_20030.pdf
,,0,371322200_datablad_metro_2002c,371322200_datablad_metro_2002c,,1,,,,371322200,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2020-08/371322200_datablad_metro_2002c.pdf
,,0,datablad_-_345131230,datablad_-_345131230,,1,,,,345131230,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2018-05/datablad_-_345131230.pdf
,,0,371511250_datablad_atlantic_zeneo,371511250_datablad_atlantic_zeneo,,1,,,,371511330,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2020-08/371511250_datablad_atlantic_zeneo.pdf
,,0,346150207_hybrid_anlaeg_diagram,346150207_hybrid_anlaeg_diagram,,1,,,,346151555,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2019-04/346150207_hybrid_anlaeg_diagram_0.pdf
,,0,346771290_produktblad,346771290_produktblad,,1,,,,346771290,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2020-10/346771290_produktblad.pdf
,,0,brochure_panasonic_hz,brochure_panasonic_hz,,1,,,,346771300,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2020-10/brochure_panasonic_hz.pdf
,,0,346771300_datablad,346771300_datablad,,1,,,,346771310,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2020-10/346771300_datablad.pdf
,,0,datablad_etherea_nz_vke,datablad_etherea_nz_vke,,1,,,,"346771330, 346771320",https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2020-10/datablad_etherea_nz_vke.pdf
,,0,datablad_panasonic_aquarea_monoblok_j,datablad_panasonic_aquarea_monoblok_j,,1,,,,"346771360, 346771355, 346771510, 346771520, 346771530, 346771540",https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2020-10/datablad_panasonic_aquarea_monoblok_j.pdf
,,0,copmax_as20v_luftvand_opsaetning_346150321,copmax_as20v_luftvand_opsaetning_346150321,,1,,,,346151560,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2021-09/copmax_as20v_luftvand_opsaetning_346150321.pdf
,,0,as20v_manual_346150321,as20v_manual_346150321,,1,,,,346151565,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2019-11/as20v_manual_346150321.pdf
,,0,375075041_manual,375075041_manual,,1,,,,375075041,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2021-03/375075041_manual.pdf
,,0,honeywell_radventil_datablad,honeywell_radventil_datablad,,1,,,,"403452004, 403451003, 403451004, 403455124, 403450004, 403540004, 403541004, 403540003, 403541003, 9HTERM12LIGE, 9HTERM12VINKEL, 9HTERM38VINKEL",https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2018-08/honeywell_radventil_datablad.pdf
,,0,datablad_398841060_aqua_sky_blodgoringsanlaeg,datablad_398841060_aqua_sky_blodgoringsanlaeg,,1,,,,398841060,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2021-01/datablad_398841060_aqua_sky_blodgoringsanlaeg.pdf
,,0,bwt-perla_installationvejl,bwt-perla_installationvejl,,1,,,,"398841620, 398841621",https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2021-03/bwt-perla_installationvejl.pdf
,,0,398841620_dvgw_godkendelse,398841620_dvgw_godkendelse,,1,,,,398841622,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2021-03/398841620_dvgw_godkendelse.pdf
,,0,307010020_manual_eldom,307010020_manual_eldom,,1,,,,307010020,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2021-03/307010020_manual_eldom.pdf
,,0,307010025_datablad_bcs2_200-2000k,307010025_datablad_bcs2_200-2000k,,1,,,,307010025,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2021-03/307010025_datablad_bcs2_200-2000k.pdf
,,0,375267016_datablad,375267016_datablad,,1,,,,375267016,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2021-07/375267016_datablad.pdf
,,0,391210120_installationsguide_desub,391210120_installationsguide_desub,,1,,,,391210120,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2021-03/391210120_installationsguide_desub.pdf
,,0,385540030_quick_guide_boost,385540030_quick_guide_boost,,1,,,,385540030,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2021-03/385540030_quick_guide_boost.pdf
,,0,391210030_manual,391210030_manual,,1,,,,391210030,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2021-03/391210030_manual.pdf
,,0,system-2-4-slimline-manual_375267002,system-2-4-slimline-manual_375267002,,1,,,,375267002,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2021-08/system-2-4-slimline-manual_375267002.pdf
,,0,385540040_jet_manual,385540040_jet_manual,,1,,,,385540040,https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2021-06/385540040_jet_manual.pdf
,,0,346771160_datablad_panasonic_aquarea_monoblock,346771160_datablad_panasonic_aquarea_monoblock,,1,,,,"346771550, 346771560",https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2020-07/346771160_datablad_panasonic_aquarea_monoblock.pdf
,,0,346771100_energimaerke_wh-mxc16h9e8_panasonic,346771100_energimaerke_wh-mxc16h9e8_panasonic,,1,,,,"346771570, 346771600",https://www.vvs-eksperten.dk/sites/vvs-eksperten.dk/files/2020-07/346771100_energimaerke_wh-mxc16h9e8_panasonic.pdf
